row,col,data
8596,264,0.1976
8596,334,0.0034
8597,0,0.2404
8597,41,0.4221
8597,302,0.2506
8597,334,0.0034
8598,3,0.2130
8598,46,0.3814
8598,334,0.0034
8599,6,0.3305
8599,95,0.3682
8599,188,0.2328
8599,334,0.0034
8600,47,0.4003
8600,289,0.2858
8600,334,0.0034
8601,3,0.2130
8601,98,0.2199
8601,252,0.2237
8601,334,0.0034
8602,4,0.4678
8602,22,0.5574
8602,131,0.1576
8602,219,0.1622
8602,334,0.0034
8603,7,0.4586
8603,17,0.5005
8603,294,0.2407
8603,334,0.0034
8604,4,0.4678
8604,102,0.2815
8604,190,0.3048
8604,334,0.0034
8605,4,0.4678
8605,102,0.2815
8605,334,0.0034
8606,3,0.2130
8606,60,0.4467
8606,171,0.0566
8606,214,0.0544
8606,237,0.0592
8606,299,0.0564
8606,334,0.0034
8607,6,0.3305
8607,53,0.4257
8607,312,0.2739
8607,334,0.0034
8608,3,0.2130
8608,98,0.2199
8608,168,0.1673
8608,334,0.0034
8609,6,0.3305
8609,110,0.4267
8609,192,0.3056
8609,341,0.1815
8610,0,0.2404
8610,23,0.2091
8610,210,0.0898
8610,253,0.0928
8610,334,0.0034
8611,6,0.3305
8611,75,0.3468
8611,174,0.1973
8611,334,0.0034
8612,3,0.2130
8612,11,0.3290
8612,212,0.1662
8612,334,0.0034
8613,3,0.2130
8613,111,0.2370
8613,204,0.1184
8613,248,0.1471
8613,334,0.0034
8614,7,0.4586
8614,104,0.3247
8614,215,0.1889
8614,337,0.1389
8615,7,0.4586
8615,104,0.3247
8615,289,0.2858
8615,338,0.1499
8616,0,0.2404
8616,39,0.4333
8616,136,0.2187
8616,334,0.0034
8617,6,0.3305
8617,9,0.3584
8617,207,0.2448
8617,334,0.0034
8618,3,0.2130
8618,66,0.4795
8618,215,0.1889
8618,334,0.0034
8619,4,0.4678
8619,102,0.2815
8619,244,0.2524
8619,334,0.0034
8620,6,0.3305
8620,30,0.3764
8620,248,0.2942
8620,346,0.2133
8621,0,0.2404
8621,41,0.4221
8621,302,0.2506
8621,334,0.0034
8622,3,0.2130
8622,98,0.2199
8622,252,0.2237
8622,334,0.0034
8623,0,0.2404
8623,10,0.2190
8623,62,0.3447
8623,259,0.1986
8623,334,0.0034
8624,0,0.2404
8624,23,0.2091
8624,199,0.0628
8624,210,0.0599
8624,253,0.0618
8624,334,0.0034
8625,4,0.4678
8625,102,0.2815
8625,244,0.2524
8625,334,0.0034
8626,0,0.2404
8626,80,0.3705
8626,292,0.2842
8626,334,0.0034
8627,3,0.1065
8627,7,0.2293
8627,13,0.4833
8627,252,0.2237
8627,334,0.0034
8628,3,0.2130
8628,35,0.3498
8628,204,0.1184
8628,231,0.1086
8628,334,0.0034
8629,3,0.2130
8629,111,0.2370
8629,144,0.1134
8629,168,0.0836
8629,334,0.0034
8630,6,0.3305
8630,75,0.3468
8630,159,0.1034
8630,174,0.0987
8630,334,0.0034
8631,0,0.2404
8631,23,0.2091
8631,253,0.1855
8631,334,0.0034
8632,7,0.4586
8632,99,0.6088
8632,269,0.3040
8632,344,0.1959
8633,0,0.2404
8633,23,0.2091
8633,333,0.1981
8633,334,0.0034
8634,3,0.2130
8634,46,0.3814
8634,182,0.1190
8634,211,0.1236
8634,297,0.0798
8634,334,0.0034
8635,7,0.4586
8635,50,0.7221
8635,138,0.2223
8635,337,0.1389
8636,5,0.6361
8636,311,0.2001
8636,334,0.0034
8637,0,0.2404
8637,119,0.4594
8637,172,0.1933
8637,334,0.0034
8638,6,0.3305
8638,33,0.4632
8638,138,0.2223
8638,334,0.0034
8639,3,0.2130
8639,98,0.2199
8639,204,0.2367
8639,334,0.0034
8640,3,0.2130
8640,98,0.2199
8640,214,0.1089
8640,237,0.1184
8640,334,0.0034
8641,3,0.2130
8641,60,0.4467
8641,215,0.0945
8641,319,0.2198
8641,334,0.0034
8642,6,0.3305
8642,53,0.4257
8642,334,0.0034
8643,0,0.2404
8643,23,0.2091
8643,183,0.1101
8643,248,0.1471
8643,334,0.0034
8644,4,0.4678
8644,102,0.2815
8644,305,0.2619
8644,334,0.0034
8645,3,0.2130
8645,111,0.2370
8645,286,0.2065
8645,334,0.0034
8646,3,0.2130
8646,35,0.3498
8646,286,0.2065
8646,334,0.0034
8647,3,0.2130
8647,111,0.2370
8647,258,0.2420
8647,334,0.0034
8648,3,0.2130
8648,98,0.2199
8648,215,0.1889
8648,334,0.0034
8649,3,0.2130
8649,46,0.3814
8649,131,0.1576
8649,219,0.1622
8649,334,0.0034
8650,4,0.4678
8650,102,0.2815
8650,305,0.2619
8650,334,0.0034
8651,5,0.6361
8651,69,0.3874
8651,311,0.2001
8651,338,0.1499
8652,5,0.6361
8652,85,0.3884
8652,222,0.2852
8652,334,0.0034
8653,3,0.2130
8653,93,0.3792
8653,153,0.2475
8653,334,0.0034
8654,6,0.3305
8654,9,0.1792
8654,29,0.3681
8654,207,0.2448
8654,334,0.0034
8655,6,0.3305
8655,86,0.7098
8655,198,0.1229
8655,328,0.1266
8655,337,0.1389
8656,3,0.2130
8656,35,0.3498
8656,215,0.1889
8656,334,0.0034
8657,3,0.2130
8657,111,0.2370
8657,168,0.1673
8657,334,0.0034
8658,6,0.3305
8658,110,0.4267
8658,240,0.2820
8658,334,0.0034
8659,3,0.2130
8659,98,0.2199
8659,214,0.0544
8659,237,0.0592
8659,258,0.0605
8659,270,0.0480
8659,334,0.0034
8660,3,0.2130
8660,98,0.2199
8660,204,0.1184
8660,231,0.1086
8660,334,0.0034
8661,0,0.2404
8661,23,0.2091
8661,172,0.1933
8661,334,0.0034
8662,3,0.2130
8662,185,0.2248
8662,212,0.0831
8662,334,0.0034
8663,0,0.2404
8663,119,0.4594
8663,172,0.1933
8663,334,0.0034
8664,0,0.2404
8664,199,0.1885
8664,334,0.0034
8665,6,0.3305
8665,95,0.3682
8665,188,0.2328
8665,334,0.0034
8666,7,0.4586
8666,20,0.3633
8666,124,0.2717
8666,334,0.0034
8667,3,0.2130
8667,111,0.2370
8667,311,0.2001
8667,334,0.0034
8668,0,0.2404
8668,17,0.2503
8668,23,0.1046
8668,172,0.0966
8668,333,0.0991
8668,334,0.0034
8669,3,0.2130
8669,18,0.2672
8669,40,0.3292
8669,212,0.1662
8669,334,0.0034
8670,3,0.2130
8670,144,0.1134
8670,212,0.0831
8670,334,0.0034
8671,3,0.2130
8671,98,0.2199
8671,311,0.2001
8671,334,0.0034
8672,3,0.2130
8672,11,0.3290
8672,151,0.1155
8672,212,0.0831
8672,334,0.0034
8673,0,0.2404
8673,23,0.2091
8673,210,0.1796
8673,334,0.0034
8674,113,0.4494
8674,214,0.2177
8674,334,0.0034
8675,6,0.3305
8675,30,0.3764
8675,240,0.2820
8675,334,0.0034
8676,7,0.4586
8676,20,0.3633
8676,138,0.2223
8676,334,0.0034
8677,0,0.2404
8677,80,0.3705
8677,321,0.2173
8677,334,0.0034
8678,7,0.4586
8678,112,0.4833
8678,226,0.1639
8678,285,0.1405
8678,336,0.1215
8679,6,0.3305
8679,95,0.3682
8679,230,0.1165
8679,332,0.1184
8679,334,0.0034
8680,6,0.3305
8680,43,0.5262
8680,135,0.0246
8680,144,0.0227
8680,171,0.0226
8680,214,0.0218
8680,237,0.0237
8680,258,0.0242
8680,270,0.0192
8680,286,0.0206
8680,297,0.0240
8680,299,0.0226
8680,336,0.1215
8681,5,0.6361
8681,69,0.3874
8681,155,0.2330
8681,334,0.0034
8682,0,0.2404
8682,27,0.4982
8682,334,0.0034
8683,7,0.4586
8683,47,0.4003
8683,143,0.0989
8683,208,0.1339
8683,228,0.0962
8683,334,0.0034
8684,0,0.2404
8684,39,0.4333
8684,172,0.1933
8684,334,0.0034
8685,0,0.2404
8685,23,0.2091
8685,333,0.1981
8685,334,0.0034
8686,3,0.2130
8686,111,0.2370
8686,264,0.1976
8686,334,0.0034
8687,0,0.2404
8687,27,0.4982
8687,150,0.1167
8687,152,0.1153
8687,340,0.1718
8688,6,0.3305
8688,30,0.3764
8688,147,0.3355
8688,335,0.1009
8689,6,0.3305
8689,95,0.3682
8689,188,0.2328
8689,335,0.1009
8690,6,0.3305
8690,33,0.4632
8690,155,0.2330
8690,334,0.0034
8691,0,0.2404
8691,91,0.4007
8691,136,0.2187
8691,334,0.0034
8692,4,0.4678
8692,102,0.2815
8692,244,0.2524
8692,334,0.0034
8693,0,0.1202
8693,7,0.2293
8693,32,0.3200
8693,288,0.1949
8693,334,0.0034
8694,6,0.3305
8694,159,0.1034
8694,174,0.0987
8694,334,0.0034
8695,3,0.2130
8695,111,0.2370
8695,212,0.1662
8695,334,0.0034
8696,3,0.2130
8696,98,0.2199
8696,168,0.1673
8696,334,0.0034
8697,5,0.6361
8697,69,0.3874
8697,155,0.2330
8697,334,0.0034
8698,0,0.2404
8698,23,0.2091
8698,333,0.1981
8698,334,0.0034
8699,3,0.2130
8699,111,0.2370
8699,212,0.0831
8699,298,0.1516
8699,334,0.0034
8700,3,0.2130
8700,35,0.3498
8700,171,0.0755
8700,270,0.0641
8700,299,0.0752
8700,334,0.0034
8701,0,0.2404
8701,23,0.2091
8701,210,0.1796
8701,334,0.0034
8702,6,0.3305
8702,9,0.3584
8702,129,0.2752
8702,334,0.0034
8703,0,0.2404
8703,44,0.5091
8703,321,0.2173
8703,334,0.0034
8704,6,0.3305
8704,75,0.3468
8704,159,0.1034
8704,174,0.0987
8704,334,0.0034
8705,3,0.2130
8705,66,0.4795
8705,318,0.2098
8705,334,0.0034
8706,0,0.2404
8706,23,0.2091
8706,259,0.1986
8706,334,0.0034
8707,0,0.2404
8707,80,0.3705
8707,334,0.0034
8708,85,0.3884
8708,136,0.1094
8708,253,0.0928
8708,334,0.0034
8709,0,0.2404
8709,91,0.4007
8709,142,0.3161
8709,342,0.1871
8710,0,0.2404
8710,44,0.5091
8710,259,0.1986
8710,334,0.0034
8711,0,0.2404
8711,119,0.4594
8711,172,0.1933
8711,334,0.0034
8712,0,0.2404
8712,23,0.2091
8712,333,0.1981
8712,334,0.0034
8713,3,0.2130
8713,111,0.2370
8713,168,0.1673
8713,334,0.0034
8714,0,0.2404
8714,23,0.2091
8714,199,0.0942
8714,210,0.0898
8714,334,0.0034
8715,0,0.2404
8715,23,0.2091
8715,333,0.1981
8715,334,0.0034
8716,4,0.4678
8716,22,0.5574
8716,131,0.1576
8716,219,0.1622
8716,334,0.0034
8717,0,0.2404
8717,23,0.2091
8717,183,0.2202
8717,334,0.0034
8718,0,0.1202
8718,6,0.1653
8718,8,0.2655
8718,88,0.2766
8718,128,0.1282
8718,205,0.1296
8718,334,0.0034
8719,3,0.2130
8719,111,0.2370
8719,300,0.2545
8719,334,0.0034
8720,44,0.5091
8720,334,0.0034
8721,3,0.2130
8721,98,0.2199
8721,231,0.2171
8721,334,0.0034
8722,0,0.2404
8722,31,0.4723
8722,292,0.2842
8722,334,0.0034
8723,0,0.2404
8723,58,0.3123
8723,322,0.1936
8723,334,0.0034
8724,0,0.2404
8724,23,0.2091
8724,199,0.1885
8724,334,0.0034
8725,6,0.3305
8725,48,0.4108
8725,124,0.2717
8725,334,0.0034
8726,3,0.2130
8726,98,0.2199
8726,168,0.1673
8726,334,0.0034
8727,3,0.2130
8727,67,0.4689
8727,294,0.2407
8727,334,0.0034
8728,1,0.9766
8728,111,0.2370
8728,168,0.1673
8728,334,0.0034
8729,3,0.2130
8729,111,0.2370
8729,168,0.1673
8729,334,0.0034
8730,7,0.4586
8730,100,0.6353
8730,124,0.2717
8730,334,0.0034
8731,0,0.2404
8731,23,0.2091
8731,333,0.1981
8731,334,0.0034
8732,0,0.2404
8732,23,0.2091
8732,138,0.0741
8732,199,0.0628
8732,210,0.0599
8732,334,0.0034
8733,3,0.2130
8733,98,0.2199
8733,258,0.1210
8733,270,0.0961
8733,334,0.0034
8734,3,0.2130
8734,35,0.3498
8734,212,0.1662
8734,334,0.0034
8735,7,0.4586
8735,16,0.6088
8735,225,0.2898
8735,334,0.0034
8736,0,0.1202
8736,1,0.4883
8736,23,0.2091
8736,333,0.1981
8736,334,0.0034
8737,3,0.2130
8737,111,0.2370
8737,252,0.2237
8737,334,0.0034
8738,5,0.6361
8738,31,0.2362
8738,69,0.1937
8738,155,0.2330
8738,334,0.0034
8739,3,0.2130
8739,60,0.4467
8739,245,0.0913
8739,269,0.1013
8739,290,0.0921
8739,334,0.0034
8740,3,0.2130
8740,98,0.2199
8740,213,0.2578
8740,334,0.0034
8741,0,0.2404
8741,65,0.4056
8741,334,0.0034
8742,7,0.4586
8742,104,0.3247
8742,231,0.2171
8742,335,0.1009
8743,7,0.4586
8743,112,0.4833
8743,239,0.2935
8743,335,0.1009
8744,6,0.3305
8744,26,0.5091
8744,248,0.2942
8744,334,0.0034
8745,0,0.2404
8745,150,0.1167
8745,152,0.1153
8745,334,0.0034
8746,0,0.2404
8746,91,0.4007
8746,142,0.3161
8746,337,0.1389
8747,87,0.5619
8747,138,0.2223
8747,336,0.1215
8748,3,0.2130
8748,46,0.3814
8748,285,0.2810
8748,334,0.0034
8749,6,0.3305
8749,9,0.3584
8749,128,0.2564
8749,334,0.0034
8750,0,0.2404
8750,23,0.2091
8750,230,0.1165
8750,259,0.0993
8750,334,0.0034
8751,93,0.3792
8751,153,0.2475
8751,334,0.0034
8752,7,0.4586
8752,20,0.3633
8752,204,0.1184
8752,231,0.1086
8752,334,0.0034
8753,6,0.3305
8753,110,0.4267
8753,248,0.2942
8753,334,0.0034
8754,0,0.2404
8754,119,0.4594
8754,172,0.1933
8754,334,0.0034
8755,6,0.3305
8755,48,0.4108
8755,159,0.1034
8755,174,0.0987
8755,334,0.0034
8756,4,0.4678
8756,22,0.5574
8756,141,0.1707
8756,275,0.1678
8756,334,0.0034
8757,3,0.2130
8757,93,0.3792
8757,153,0.2475
8757,334,0.0034
8758,3,0.2130
8758,46,0.3814
8758,270,0.0961
8758,297,0.1198
8758,334,0.0034
8759,3,0.2130
8759,98,0.2199
8759,168,0.1673
8759,334,0.0034
8760,6,0.3305
8760,110,0.4267
8760,146,0.3329
8760,334,0.0034
8761,0,0.2404
8761,32,0.3200
8761,288,0.1949
8761,334,0.0034
8762,6,0.3305
8762,57,0.3833
8762,300,0.2545
8762,334,0.0034
8763,6,0.3305
8763,110,0.4267
8763,146,0.3329
8763,334,0.0034
8764,0,0.2404
8764,23,0.2091
8764,150,0.1167
8764,152,0.1153
8764,334,0.0034
8765,3,0.2130
8765,35,0.3498
8765,151,0.2309
8765,334,0.0034
8766,0,0.2404
8766,56,0.4557
8766,322,0.1936
8766,334,0.0034
8767,3,0.2130
8767,81,0.4273
8767,286,0.2065
8767,334,0.0034
8768,3,0.2130
8768,11,0.3290
8768,231,0.2171
8768,334,0.0034
8769,7,0.4586
8769,107,0.4289
8769,236,0.1487
8769,313,0.1528
8769,334,0.0034
8770,0,0.2404
8770,23,0.2091
8770,333,0.1981
8770,334,0.0034
8771,6,0.3305
8771,19,0.3549
8771,26,0.2546
8771,188,0.2328
8771,334,0.0034
8772,0,0.2404
8772,58,0.3123
8772,172,0.1933
8772,334,0.0034
8773,0,0.2404
8773,51,0.5915
8773,259,0.0993
8773,321,0.1086
8773,334,0.0034
8774,3,0.1065
8774,7,0.2293
8774,111,0.2370
8774,311,0.2001
8774,334,0.0034
8775,4,0.4678
8775,70,0.3208
8775,125,0.1557
8775,216,0.1509
8775,336,0.1215
8776,3,0.2130
8776,98,0.2199
8776,168,0.1673
8776,334,0.0034
8777,6,0.3305
8777,20,0.1816
8777,30,0.1882
8777,294,0.2407
8777,336,0.1215
8778,0,0.2404
8778,23,0.2091
8778,210,0.1796
8779,3,0.2130
8779,98,0.2199
8779,258,0.1210
8779,270,0.0961
8779,334,0.0034
8780,3,0.2130
8780,98,0.2199
8780,214,0.0726
8780,237,0.0789
8780,270,0.0641
8780,334,0.0034
8781,0,0.2404
8781,23,0.2091
8781,259,0.1986
8781,334,0.0034
8782,3,0.2130
8782,34,0.3870
8782,264,0.1976
8782,334,0.0034
8783,3,0.2130
8783,46,0.3814
8783,270,0.0961
8783,297,0.1198
8783,334,0.0034
8784,117,0.4873
8784,300,0.2545
8784,334,0.0034
8785,7,0.4586
8785,107,0.4289
8785,236,0.2975
8785,334,0.0034
8786,3,0.2130
8786,111,0.2370
8786,212,0.0831
8786,286,0.1032
8786,334,0.0034
8787,3,0.2130
8787,35,0.3498
8787,171,0.0755
8787,214,0.0726
8787,299,0.0752
8787,334,0.0034
8788,0,0.2404
8788,32,0.3200
8788,288,0.1949
8788,334,0.0034
8789,0,0.2404
8789,23,0.2091
8789,199,0.0377
8789,210,0.0359
8789,253,0.0371
8789,259,0.0397
8789,321,0.0435
8789,334,0.0034
8790,4,0.4678
8790,102,0.2815
8790,244,0.2524
8790,334,0.0034
8791,6,0.3305
8791,75,0.3468
8791,247,0.2680
8791,334,0.0034
8792,80,0.3705
8792,321,0.2173
8792,334,0.0034
8793,0,0.2404
8793,80,0.3705
8793,136,0.1094
8793,253,0.0928
8793,335,0.1009
8794,0,0.2404
8794,56,0.4557
8794,259,0.1986
8794,334,0.0034
8795,6,0.3305
8795,75,0.3468
8795,159,0.1034
8795,174,0.0987
8795,334,0.0034
8796,6,0.3305
8796,113,0.4494
8796,214,0.2177
8796,334,0.0034
8797,0,0.2404
8797,119,0.4594
8797,172,0.0966
8797,333,0.0991
8797,334,0.0034
8798,3,0.2130
8798,98,0.2199
8798,204,0.2367
8798,334,0.0034
8799,0,0.2404
8799,23,0.2091
8799,199,0.0628
8799,210,0.0599
8799,259,0.0662
8799,334,0.0034
8800,0,0.2404
8800,23,0.2091
8800,183,0.0734
8800,199,0.0628
8800,210,0.0599
8800,335,0.1009
8801,3,0.2130
8801,34,0.3870
8801,297,0.2395
8801,334,0.0034
8802,0,0.2404
8802,10,0.4380
8802,172,0.0966
8802,303,0.2389
8802,334,0.0034
8803,7,0.4586
8803,20,0.3633
8803,124,0.2717
8803,334,0.0034
8804,3,0.2130
8804,111,0.2370
8804,213,0.2578
8804,334,0.0034
8805,3,0.2130
8805,67,0.4689
8805,311,0.2001
8805,334,0.0034
8806,7,0.4586
8806,47,0.4003
8806,252,0.2237
8806,334,0.0034
8807,7,0.4586
8807,20,0.3633
8807,225,0.2898
8807,334,0.0034
8808,0,0.2404
8808,23,0.2091
8808,333,0.1981
8808,334,0.0034
8809,6,0.3305
8809,30,0.3764
8809,236,0.2975
8809,341,0.1815
8810,3,0.2130
8810,11,0.3290
8810,286,0.2065
8810,334,0.0034
8811,3,0.2130
8811,74,0.3231
8811,98,0.1099
8811,212,0.1662
8811,334,0.0034
8812,0,0.2404
8812,80,0.3705
8812,150,0.2334
8812,334,0.0034
8813,4,0.4678
8813,102,0.2815
8813,291,0.3033
8813,334,0.0034
8814,7,0.4586
8814,215,0.1889
8814,334,0.0034
8815,3,0.2130
8815,11,0.3290
8815,153,0.2475
8815,334,0.0034
8816,0,0.2404
8816,97,0.6128
8816,150,0.1167
8816,308,0.2389
8816,334,0.0034
8817,4,0.4678
8817,224,0.1383
8817,310,0.1484
8817,334,0.0034
8818,6,0.3305
8818,113,0.4494
8818,214,0.2177
8818,334,0.0034
8819,0,0.2404
8819,39,0.4333
8819,333,0.1981
8819,334,0.0034
8820,7,0.4586
8820,104,0.3247
8820,264,0.1976
8820,334,0.0034
8821,0,0.2404
8821,23,0.2091
8821,333,0.1981
8821,334,0.0034
8822,0,0.2404
8822,32,0.3200
8822,288,0.1949
8822,334,0.0034
8823,0,0.2404
8823,32,0.3200
8823,288,0.1949
8823,334,0.0034
8824,6,0.3305
8824,113,0.4494
8824,144,0.1134
8824,214,0.1089
8824,334,0.0034
8825,3,0.2130
8825,98,0.2199
8825,297,0.2395
8825,334,0.0034
8826,7,0.4586
8826,20,0.3633
8826,138,0.2223
8826,334,0.0034
8827,2,0.5000
8827,6,0.1653
8827,30,0.3764
8827,278,0.1285
8827,281,0.1263
8827,334,0.0034
8828,3,0.2130
8828,55,0.4601
8828,270,0.0961
8828,286,0.1032
8828,334,0.0034
8829,3,0.2130
8829,13,0.4833
8829,138,0.2223
8829,334,0.0034
8830,0,0.2404
8830,58,0.3123
8830,172,0.1933
8830,334,0.0034
8831,4,0.4678
8831,70,0.3208
8831,220,0.3316
8831,334,0.0034
8832,0,0.2404
8832,56,0.4557
8832,259,0.1986
8832,334,0.0034
8833,7,0.4586
8833,54,0.6461
8833,213,0.2578
8833,345,0.2083
8834,5,0.6361
8834,69,0.3874
8834,155,0.2330
8834,334,0.0034
8835,0,0.2404
8835,80,0.1852
8835,86,0.3549
8835,259,0.1986
8835,334,0.0034
8836,6,0.3305
8836,38,0.4333
8836,311,0.2001
8836,334,0.0034
8837,6,0.3305
8837,9,0.3584
8837,207,0.2448
8837,334,0.0034
8838,5,0.6361
8838,85,0.3884
8838,154,0.2512
8838,334,0.0034
8839,6,0.3305
8839,75,0.3468
8839,159,0.1034
8839,174,0.0987
8839,334,0.0034
8840,111,0.2370
8840,144,0.2268
8840,334,0.0034
8841,6,0.1653
8841,7,0.2293
8841,47,0.4003
8841,143,0.1484
8841,228,0.1443
8841,339,0.1667
8842,0,0.2404
8842,23,0.2091
8842,199,0.0377
8842,210,0.0359
8842,253,0.0371
8842,259,0.0397
8842,321,0.0435
8842,335,0.1009
8843,4,0.4678
8843,70,0.3208
8843,157,0.1013
8843,272,0.1047
8843,307,0.0874
8843,338,0.1499
8844,5,0.6361
8844,69,0.3874
8844,155,0.2330
8844,334,0.0034
8845,6,0.3305
8845,48,0.4108
8845,230,0.1165
8845,332,0.1184
8845,334,0.0034
8846,3,0.2130
8846,11,0.3290
8846,231,0.2171
8846,334,0.0034
8847,4,0.4678
8847,70,0.3208
8847,157,0.3040
8847,334,0.0034
8848,0,0.2404
8848,58,0.3123
8848,152,0.2305
8848,334,0.0034
8849,3,0.2130
8849,98,0.2199
8849,231,0.2171
8849,334,0.0034
8850,0,0.2404
8850,23,0.2091
8850,210,0.0898
8850,253,0.0928
8850,334,0.0034
8851,4,0.4678
8851,102,0.2815
8851,190,0.3048
8851,334,0.0034
8852,4,0.4678
8852,70,0.3208
8852,285,0.2810
8852,343,0.1912
8853,3,0.2130
8853,111,0.2370
8853,334,0.0034
8854,7,0.4586
8854,47,0.4003
8854,215,0.0945
8854,307,0.1311
8854,336,0.1215
8855,4,0.4678
8855,70,0.3208
8855,274,0.2923
8855,334,0.0034
8856,6,0.3305
8856,117,0.4873
8856,323,0.3303
8856,334,0.0034
8857,6,0.3305
8857,117,0.4873
8857,300,0.2545
8857,336,0.1215
8858,3,0.2130
8858,111,0.2370
8858,264,0.1976
8858,334,0.0034
8859,3,0.2130
8859,46,0.3814
8859,307,0.2623
8859,334,0.0034
8860,6,0.3305
8860,9,0.3584
8860,207,0.2448
8860,335,0.1009
8861,0,0.2404
8861,58,0.3123
8861,322,0.1936
8861,334,0.0034
8862,3,0.2130
8862,81,0.4273
8862,168,0.0836
8862,264,0.0988
8862,334,0.0034
8863,0,0.2404
8863,56,0.4557
8863,322,0.1936
8863,334,0.0034
8864,0,0.2404
8864,23,0.2091
8864,333,0.1981
8864,339,0.1667
8865,3,0.2130
8865,55,0.4601
8865,289,0.2858
8865,334,0.0034
8866,0,0.2404
8866,23,0.2091
8866,199,0.1885
8866,334,0.0034
8867,3,0.2130
8867,34,0.3870
8867,131,0.1051
8867,215,0.0630
8867,237,0.0789
8867,334,0.0034
8868,6,0.3305
8868,53,0.4257
8868,225,0.2898
8868,337,0.1389
8869,3,0.2130
8869,111,0.2370
8869,212,0.1662
8869,334,0.0034
8870,0,0.2404
8870,23,0.2091
8870,264,0.1976
8870,334,0.0034
8871,7,0.4586
8871,104,0.3247
8871,151,0.1155
8871,300,0.1273
8871,335,0.1009
8872,6,0.3305
8872,57,0.3833
8872,230,0.1165
8872,332,0.1184
8872,334,0.0034
8873,3,0.2130
8873,93,0.3792
8873,171,0.1132
8873,299,0.1128
8873,334,0.0034
8874,3,0.2130
8874,94,0.5293
8874,311,0.2001
8874,334,0.0034
8875,5,0.6361
8875,69,0.3874
8875,155,0.2330
8875,334,0.0034
8876,0,0.2404
8876,65,0.4056
8876,322,0.1936
8876,334,0.0034
8877,6,0.3305
8877,9,0.3584
8877,129,0.2752
8877,335,0.1009
8878,5,0.6361
8878,85,0.3884
8878,222,0.2852
8878,335,0.1009
8879,0,0.2404
8879,58,0.3123
8879,322,0.1936
8879,334,0.0034
8880,4,0.4678
8880,102,0.2815
8880,244,0.2524
8880,334,0.0034
8881,3,0.2130
8881,34,0.3870
8881,213,0.1289
8881,225,0.1449
8881,334,0.0034
8882,3,0.2130
8882,98,0.2199
8882,215,0.1889
8882,334,0.0034
8883,3,0.2130
8883,111,0.2370
8883,144,0.2268
8883,334,0.0034
8884,3,0.2130
8884,111,0.2370
8884,198,0.1229
8884,328,0.1266
8884,334,0.0034
8885,3,0.2130
8885,111,0.2370
8885,151,0.2309
8885,334,0.0034
8886,0,0.2404
8886,80,0.3705
8886,322,0.1936
8886,335,0.1009
8887,6,0.3305
8887,57,0.3833
8887,247,0.2680
8887,334,0.0034
8888,3,0.2130
8888,98,0.2199
8888,135,0.2464
8888,334,0.0034
8889,6,0.3305
8889,30,0.3764
8889,192,0.3056
8889,337,0.1389
8890,3,0.2130
8890,111,0.2370
8890,204,0.2367
8890,334,0.0034
8891,3,0.2130
8891,78,0.4915
8891,311,0.2001
8891,334,0.0034
8892,3,0.2130
8892,98,0.2199
8892,298,0.3033
8892,334,0.0034
8893,3,0.2130
8893,111,0.2370
8893,282,0.2472
8893,334,0.0034
8894,0,0.2404
8894,23,0.2091
8894,321,0.2173
8894,334,0.0034
8895,6,0.3305
8895,117,0.4873
8895,300,0.2545
8895,338,0.1499
8896,3,0.2130
8896,66,0.4795
8896,311,0.2001
8896,334,0.0034
8897,3,0.2130
8897,111,0.2370
8897,141,0.1707
8897,168,0.0836
8897,334,0.0034
8898,5,0.6361
8898,59,0.5742
8898,178,0.3636
8898,336,0.1215
8899,3,0.2130
8899,15,0.5414
8899,231,0.2171
8899,334,0.0034
8900,6,0.3305
8900,57,0.3833
8900,128,0.1282
8900,205,0.1296
8900,334,0.0034
8901,3,0.2130
8901,111,0.2370
8901,168,0.0558
8901,258,0.0807
8901,270,0.0641
8901,334,0.0034
8902,6,0.3305
8902,75,0.3468
8902,159,0.1034
8902,174,0.0987
8902,334,0.0034
8903,3,0.2130
8903,111,0.2370
8903,156,0.2198
8903,213,0.1289
8903,334,0.0034
8904,4,0.4678
8904,102,0.2815
8904,241,0.3279
8904,334,0.0034
8905,3,0.2130
8905,11,0.3290
8905,168,0.1673
8905,334,0.0034
8906,0,0.2404
8906,58,0.1562
8906,94,0.2647
8906,136,0.2187
8906,334,0.0034
8907,3,0.2130
8907,111,0.2370
8907,212,0.1662
8907,334,0.0034
8908,0,0.2404
8908,32,0.3200
8908,288,0.1949
8908,334,0.0034
8909,3,0.2130
8909,103,0.4514
8909,252,0.2237
8909,334,0.0034
8910,7,0.4586
8910,17,0.5005
8910,198,0.1229
8910,328,0.1266
8910,334,0.0034
8911,6,0.3305
8911,88,0.5531
8911,154,0.0837
8911,230,0.0777
8911,332,0.0789
8911,341,0.1815
8912,6,0.3305
8912,53,0.4257
8912,312,0.2739
8912,335,0.1009
8913,3,0.2130
8913,111,0.2370
8913,121,0.1498
8913,212,0.0831
8913,334,0.0034
8914,0,0.2404
8914,23,0.2091
8914,183,0.2202
8914,334,0.0034
8915,6,0.3305
8915,9,0.3584
8915,207,0.2448
8915,334,0.0034
8916,3,0.2130
8916,111,0.2370
8916,258,0.1210
8916,270,0.0961
8916,334,0.0034
8917,3,0.2130
8917,98,0.2199
8917,214,0.1089
8917,237,0.1184
8917,334,0.0034
8918,3,0.2130
8918,67,0.4689
